season,md,home_team,away_team,home_goals,away_goals
2018/2019,14,Karlsruher SC,Wurzburger Kickers,2,1
2018/2019,14,Hallescher FC,SV Meppen,2,1
2018/2019,14,Fortuna Cologne,SV Wehen Wiesbaden,0,7
2018/2019,14,VfL Osnabruck,KFC Uerdingen,2,1
2018/2019,15,SV Wehen Wiesbaden,FC Carl Zeiss Jena,2,3
2018/2019,15,SG Sonnenhof Grossaspach,Prussia Munster,3,1
2018/2019,15,SpVgg Unterhaching,Fortuna Cologne,6,0
2018/2019,15,Energie Cottbus,Sportfreunde Lotte,2,2
2018/2019,15,SV Meppen,Karlsruher SC,2,3
2018/2019,15,TSV 1860 Munich,Hallescher FC,1,1
2018/2019,15,VfR Aalen,VfL Osnabruck,1,1
2018/2019,15,Eintracht Braunschweig,KFC Uerdingen,0,2
2018/2019,15,Wurzburger Kickers,FSV Zwickau,0,2
2018/2019,15,Hansa Rostock,1. FC Kaiserslautern,4,1
2018/2019,16,Karlsruher SC,TSV 1860 Munich,3,2
2018/2019,16,FSV Zwickau,SV Meppen,1,1
2018/2019,16,Sportfreunde Lotte,Hansa Rostock,1,0
2018/2019,16,Hallescher FC,SG Sonnenhof Grossaspach,2,0
2018/2019,16,KFC Uerdingen,VfR Aalen,2,0
2018/2019,16,VfL Osnabruck,Energie Cottbus,3,1
2018/2019,16,FC Carl Zeiss Jena,SpVgg Unterhaching,4,5
2018/2019,16,Fortuna Cologne,Wurzburger Kickers,0,0
2018/2019,16,1. FC Kaiserslautern,SV Wehen Wiesbaden,0,0
2018/2019,16,Prussia Munster,Eintracht Braunschweig,3,0
2018/2019,17,SV Wehen Wiesbaden,Sportfreunde Lotte,2,0
2018/2019,17,TSV 1860 Munich,FSV Zwickau,2,0
2018/2019,17,Wurzburger Kickers,FC Carl Zeiss Jena,5,2
2018/2019,17,SpVgg Unterhaching,1. FC Kaiserslautern,5,0
2018/2019,17,Energie Cottbus,KFC Uerdingen,0,2
2018/2019,17,SV Meppen,Fortuna Cologne,3,0
2018/2019,17,SG Sonnenhof Grossaspach,Karlsruher SC,1,2
2018/2019,17,Hansa Rostock,VfL Osnabruck,1,1
2018/2019,17,Prussia Munster,Hallescher FC,1,2
2018/2019,17,Eintracht Braunschweig,VfR Aalen,2,2
2018/2019,18,FC Carl Zeiss Jena,SV Meppen,1,2
2018/2019,18,VfR Aalen,Energie Cottbus,3,3
2018/2019,18,Eintracht Braunschweig,Hallescher FC,0,1
2018/2019,18,Sportfreunde Lotte,SpVgg Unterhaching,0,0
2018/2019,18,Karlsruher SC,Prussia Munster,5,0
2018/2019,18,Fortuna Cologne,TSV 1860 Munich,0,0
2018/2019,18,1. FC Kaiserslautern,Wurzburger Kickers,0,0
2018/2019,18,VfL Osnabruck,SV Wehen Wiesbaden,2,1
2018/2019,18,KFC Uerdingen,Hansa Rostock,2,1
2018/2019,18,FSV Zwickau,SG Sonnenhof Grossaspach,3,0
2018/2019,19,SG Sonnenhof Grossaspach,Fortuna Cologne,1,1
2018/2019,19,Hallescher FC,Karlsruher SC,0,3
2018/2019,19,Prussia Munster,FSV Zwickau,0,2
2018/2019,19,SpVgg Unterhaching,VfL Osnabruck,1,1
2018/2019,19,SV Meppen,1. FC Kaiserslautern,0,1
2018/2019,19,Energie Cottbus,Eintracht Braunschweig,0,1
2018/2019,19,TSV 1860 Munich,FC Carl Zeiss Jena,1,3
2018/2019,19,Wurzburger Kickers,Sportfreunde Lotte,2,2
2018/2019,19,SV Wehen Wiesbaden,KFC Uerdingen,0,2
2018/2019,19,Hansa Rostock,VfR Aalen,1,1
2018/2019,20,SpVgg Unterhaching,KFC Uerdingen,4,0
2018/2019,20,SV Wehen Wiesbaden,VfR Aalen,2,1
2018/2019,20,Karlsruher SC,Eintracht Braunschweig,1,1
2018/2019,20,Wurzburger Kickers,VfL Osnabruck,1,2
2018/2019,20,SV Meppen,Sportfreunde Lotte,2,0
2018/2019,20,TSV 1860 Munich,1. FC Kaiserslautern,2,1
2018/2019,20,Prussia Munster,Fortuna Cologne,0,2
2018/2019,20,Hallescher FC,FSV Zwickau,2,0
2018/2019,20,Hansa Rostock,Energie Cottbus,0,2
2018/2019,20,SG Sonnenhof Grossaspach,FC Carl Zeiss Jena,0,0
2018/2019,21,Fortuna Cologne,Hallescher FC,0,1
2018/2019,21,KFC Uerdingen,Wurzburger Kickers,0,3
2018/2019,21,VfR Aalen,SpVgg Unterhaching,4,1
2018/2019,21,FSV Zwickau,Karlsruher SC,1,1
2018/2019,21,Eintracht Braunschweig,Hansa Rostock,2,0
2018/2019,21,Energie Cottbus,SV Wehen Wiesbaden,2,3
2018/2019,21,1. FC Kaiserslautern,SG Sonnenhof Grossaspach,2,0
2018/2019,21,FC Carl Zeiss Jena,Prussia Munster,0,0
2018/2019,21,Sportfreunde Lotte,TSV 1860 Munich,1,1
2018/2019,21,VfL Osnabruck,SV Meppen,1,0
2018/2019,22,Hallescher FC,FC Carl Zeiss Jena,0,0
2018/2019,22,SG Sonnenhof Grossaspach,Sportfreunde Lotte,0,1
2018/2019,22,TSV 1860 Munich,VfL Osnabruck,1,2
2018/2019,22,SV Meppen,KFC Uerdingen,3,2
2018/2019,22,Wurzburger Kickers,VfR Aalen,2,1
2018/2019,22,Prussia Munster,1. FC Kaiserslautern,2,0
2018/2019,22,SpVgg Unterhaching,Energie Cottbus,0,0
2018/2019,22,FSV Zwickau,Eintracht Braunschweig,0,1
2018/2019,22,SV Wehen Wiesbaden,Hansa Rostock,2,0
2018/2019,22,Karlsruher SC,Fortuna Cologne,3,1
2018/2019,23,Fortuna Cologne,FSV Zwickau,1,0
2018/2019,23,VfR Aalen,SV Meppen,1,2
2018/2019,23,FC Carl Zeiss Jena,Karlsruher SC,1,1
2018/2019,23,Hansa Rostock,SpVgg Unterhaching,2,0
2018/2019,23,VfL Osnabruck,SG Sonnenhof Grossaspach,0,2
2018/2019,23,KFC Uerdingen,TSV 1860 Munich,1,1
2018/2019,23,1. FC Kaiserslautern,Hallescher FC,0,0
2018/2019,23,Eintracht Braunschweig,SV Wehen Wiesbaden,2,3
2018/2019,23,Energie Cottbus,Wurzburger Kickers,1,2
2018/2019,23,Sportfreunde Lotte,Prussia Munster,1,0
2018/2019,24,Wurzburger Kickers,Hansa Rostock,0,2
2018/2019,24,SpVgg Unterhaching,SV Wehen Wiesbaden,1,2
2018/2019,24,Fortuna Cologne,Eintracht Braunschweig,1,3
2018/2019,24,SG Sonnenhof Grossaspach,KFC Uerdingen,3,2
2018/2019,24,Prussia Munster,VfL Osnabruck,0,0
2018/2019,24,Hallescher FC,Sportfreunde Lotte,0,0
2018/2019,24,Karlsruher SC,1. FC Kaiserslautern,0,1
2018/2019,24,SV Meppen,Energie Cottbus,3,0
2018/2019,24,FSV Zwickau,FC Carl Zeiss Jena,2,0
2018/2019,24,TSV 1860 Munich,VfR Aalen,2,1
2018/2019,25,VfR Aalen,SG Sonnenhof Grossaspach,1,1
2018/2019,25,VfL Osnabruck,Hallescher FC,2,0
2018/2019,25,SV Wehen Wiesbaden,Wurzburger Kickers,0,2
2018/2019,25,1. FC Kaiserslautern,FSV Zwickau,1,1
2018/2019,25,Sportfreunde Lotte,Karlsruher SC,0,0
2018/2019,25,FC Carl Zeiss Jena,Fortuna Cologne,0,1
2018/2019,25,Eintracht Braunschweig,SpVgg Unterhaching,1,0
2018/2019,25,Hansa Rostock,SV Meppen,0,2
2018/2019,25,Energie Cottbus,TSV 1860 Munich,1,2
2018/2019,25,KFC Uerdingen,Prussia Munster,0,0
2018/2019,26,Wurzburger Kickers,SpVgg Unterhaching,0,1
2018/2019,26,Prussia Munster,VfR Aalen,4,0
2018/2019,26,Karlsruher SC,VfL Osnabruck,2,1
2018/2019,26,FSV Zwickau,Sportfreunde Lotte,0,2
2018/2019,26,Fortuna Cologne,1. FC Kaiserslautern,2,2
2018/2019,26,SV Meppen,SV Wehen Wiesbaden,1,1
2018/2019,26,SG Sonnenhof Grossaspach,Energie Cottbus,0,0
2018/2019,26,TSV 1860 Munich,Hansa Rostock,1,2
2018/2019,26,Hallescher FC,KFC Uerdingen,4,0
2018/2019,26,FC Carl Zeiss Jena,Eintracht Braunschweig,0,0
2018/2019,27,KFC Uerdingen,Karlsruher SC,1,3
2018/2019,27,Energie Cottbus,Prussia Munster,3,0
2018/2019,27,1. FC Kaiserslautern,FC Carl Zeiss Jena,4,1
2018/2019,27,VfL Osnabruck,FSV Zwickau,3,0
2018/2019,27,Sportfreunde Lotte,Fortuna Cologne,1,2
2018/2019,27,VfR Aalen,Hallescher FC,0,1
2018/2019,27,SpVgg Unterhaching,SV Meppen,0,1
2018/2019,27,SV Wehen Wiesbaden,TSV 1860 Munich,0,1
2018/2019,27,Hansa Rostock,SG Sonnenhof Grossaspach,0,0
2018/2019,27,Eintracht Braunschweig,Wurzburger Kickers,2,2
2018/2019,28,SV Meppen,Wurzburger Kickers,1,1
2018/2019,28,Hallescher FC,Energie Cottbus,2,3
2018/2019,28,SG Sonnenhof Grossaspach,SV Wehen Wiesbaden,2,3
2018/2019,28,FC Carl Zeiss Jena,Sportfreunde Lotte,1,1
2018/2019,28,Karlsruher SC,VfR Aalen,0,3
2018/2019,28,1. FC Kaiserslautern,Eintracht Braunschweig,0,0
2018/2019,28,Prussia Munster,Hansa Rostock,0,1
2018/2019,28,TSV 1860 Munich,SpVgg Unterhaching,1,0
2018/2019,28,Fortuna Cologne,VfL Osnabruck,0,0
2018/2019,28,FSV Zwickau,KFC Uerdingen,2,0
2018/2019,29,VfL Osnabruck,FC Carl Zeiss Jena,3,1
2018/2019,29,Sportfreunde Lotte,1. FC Kaiserslautern,0,2
2018/2019,29,Eintracht Braunschweig,SV Meppen,3,0
2018/2019,29,Hansa Rostock,Hallescher FC,1,1
2018/2019,29,VfR Aalen,FSV Zwickau,1,1
2018/2019,29,Energie Cottbus,Karlsruher SC,0,2
2018/2019,29,KFC Uerdingen,Fortuna Cologne,1,1
2018/2019,29,SV Wehen Wiesbaden,Prussia Munster,2,0
2018/2019,29,SpVgg Unterhaching,SG Sonnenhof Grossaspach,0,0
2018/2019,29,Wurzburger Kickers,TSV 1860 Munich,2,1
2018/2019,30,TSV 1860 Munich,SV Meppen,1,0
2018/2019,30,1. FC Kaiserslautern,VfL Osnabruck,1,3
2018/2019,30,Karlsruher SC,Hansa Rostock,1,1
2018/2019,30,Hallescher FC,SV Wehen Wiesbaden,1,4
2018/2019,30,Prussia Munster,SpVgg Unterhaching,3,0
2018/2019,30,SG Sonnenhof Grossaspach,Wurzburger Kickers,2,1
2018/2019,30,FC Carl Zeiss Jena,KFC Uerdingen,0,0
2018/2019,30,FSV Zwickau,Energie Cottbus,2,1
2018/2019,30,Sportfreunde Lotte,Eintracht Braunschweig,0,1
2018/2019,30,Fortuna Cologne,VfR Aalen,1,1
2018/2019,31,SpVgg Unterhaching,Hallescher FC,0,0
2018/2019,31,Wurzburger Kickers,Prussia Munster,3,2
2018/2019,31,VfL Osnabruck,Sportfreunde Lotte,1,0
2018/2019,31,SV Wehen Wiesbaden,Karlsruher SC,2,0
2018/2019,31,KFC Uerdingen,1. FC Kaiserslautern,2,4
2018/2019,31,Hansa Rostock,FSV Zwickau,3,1
2018/2019,31,Energie Cottbus,Fortuna Cologne,4,3
2018/2019,31,Eintracht Braunschweig,TSV 1860 Munich,1,1
2018/2019,31,SV Meppen,SG Sonnenhof Grossaspach,2,1
2018/2019,31,VfR Aalen,FC Carl Zeiss Jena,1,1
2018/2019,32,Prussia Munster,SV Meppen,1,1
2018/2019,32,SG Sonnenhof Grossaspach,TSV 1860 Munich,1,0
2018/2019,32,Sportfreunde Lotte,KFC Uerdingen,1,3
2018/2019,32,Hallescher FC,Wurzburger Kickers,1,0
2018/2019,32,Karlsruher SC,SpVgg Unterhaching,4,0
2018/2019,32,FSV Zwickau,SV Wehen Wiesbaden,2,1
2018/2019,32,FC Carl Zeiss Jena,Energie Cottbus,2,1
2018/2019,32,Fortuna Cologne,Hansa Rostock,1,1
2018/2019,32,VfL Osnabruck,Eintracht Braunschweig,1,0
2018/2019,32,1. FC Kaiserslautern,VfR Aalen,0,1
2018/2019,33,KFC Uerdingen,VfL Osnabruck,1,3
2018/2019,33,Wurzburger Kickers,Karlsruher SC,0,0
2018/2019,33,SpVgg Unterhaching,FSV Zwickau,0,1
2018/2019,33,SV Wehen Wiesbaden,Fortuna Cologne,3,0
2018/2019,33,Hansa Rostock,FC Carl Zeiss Jena,1,2
2018/2019,33,VfR Aalen,Sportfreunde Lotte,1,2
2018/2019,33,Eintracht Braunschweig,SG Sonnenhof Grossaspach,1,1
2018/2019,33,TSV 1860 Munich,Prussia Munster,0,1
2018/2019,33,SV Meppen,Hallescher FC,0,2
2018/2019,33,Energie Cottbus,1. FC Kaiserslautern,1,1
2018/2019,34,KFC Uerdingen,Eintracht Braunschweig,0,3
2018/2019,34,1. FC Kaiserslautern,Hansa Rostock,0,2
2018/2019,34,FC Carl Zeiss Jena,SV Wehen Wiesbaden,3,1
2018/2019,34,Fortuna Cologne,SpVgg Unterhaching,1,1
2018/2019,34,FSV Zwickau,Wurzburger Kickers,2,0
2018/2019,34,Sportfreunde Lotte,Energie Cottbus,0,3
2018/2019,34,Hallescher FC,TSV 1860 Munich,3,0
2018/2019,34,Prussia Munster,SG Sonnenhof Grossaspach,1,0
2018/2019,34,VfL Osnabruck,VfR Aalen,2,0
2018/2019,34,Karlsruher SC,SV Meppen,3,1
2018/2019,35,SV Wehen Wiesbaden,1. FC Kaiserslautern,2,0
2018/2019,35,Eintracht Braunschweig,Prussia Munster,3,3
2018/2019,35,SpVgg Unterhaching,FC Carl Zeiss Jena,0,1
2018/2019,35,SV Meppen,FSV Zwickau,2,0
2018/2019,35,Wurzburger Kickers,Fortuna Cologne,2,0
2018/2019,35,Hansa Rostock,Sportfreunde Lotte,0,0
2018/2019,35,Energie Cottbus,VfL Osnabruck,1,2
2018/2019,35,SG Sonnenhof Grossaspach,Hallescher FC,1,1
2018/2019,35,TSV 1860 Munich,Karlsruher SC,0,2
2018/2019,35,VfR Aalen,KFC Uerdingen,2,4
2018/2019,36,Fortuna Cologne,SV Meppen,1,1
2018/2019,36,VfR Aalen,Eintracht Braunschweig,1,3
2018/2019,36,KFC Uerdingen,Energie Cottbus,1,2
2018/2019,36,Sportfreunde Lotte,SV Wehen Wiesbaden,0,1
2018/2019,36,1. FC Kaiserslautern,SpVgg Unterhaching,4,0
2018/2019,36,FC Carl Zeiss Jena,Wurzburger Kickers,3,4
2018/2019,36,FSV Zwickau,TSV 1860 Munich,5,2
2018/2019,36,Karlsruher SC,SG Sonnenhof Grossaspach,2,1
2018/2019,36,Hallescher FC,Prussia Munster,1,2
2018/2019,36,VfL Osnabruck,Hansa Rostock,1,2
2018/2019,37,SG Sonnenhof Grossaspach,FSV Zwickau,5,2
2018/2019,37,Hallescher FC,Eintracht Braunschweig,1,0
2018/2019,37,TSV 1860 Munich,Fortuna Cologne,3,2
2018/2019,37,SV Meppen,FC Carl Zeiss Jena,0,1
2018/2019,37,Wurzburger Kickers,1. FC Kaiserslautern,2,0
2018/2019,37,SpVgg Unterhaching,Sportfreunde Lotte,3,0
2018/2019,37,SV Wehen Wiesbaden,VfL Osnabruck,1,0
2018/2019,37,Hansa Rostock,KFC Uerdingen,1,1
2018/2019,37,Energie Cottbus,VfR Aalen,2,1
2018/2019,37,Prussia Munster,Karlsruher SC,1,4
2018/2019,38,VfR Aalen,Hansa Rostock,1,1
2018/2019,38,FSV Zwickau,Prussia Munster,2,0
2018/2019,38,Fortuna Cologne,SG Sonnenhof Grossaspach,0,2
2018/2019,38,FC Carl Zeiss Jena,TSV 1860 Munich,4,0
2018/2019,38,1. FC Kaiserslautern,SV Meppen,4,2
2018/2019,38,Sportfreunde Lotte,Wurzburger Kickers,1,2
2018/2019,38,VfL Osnabruck,SpVgg Unterhaching,1,4
2018/2019,38,KFC Uerdingen,SV Wehen Wiesbaden,2,3
2018/2019,38,Eintracht Braunschweig,Energie Cottbus,1,1
2018/2019,38,Karlsruher SC,Hallescher FC,2,3
2019/2020,1,FC Carl Zeiss Jena,FC Ingolstadt,1,2
2019/2020,1,Chemnitzer FC,Waldhof Mannheim,1,1
2019/2020,1,1. FC Magdeburg,Eintracht Braunschweig,2,4
2019/2020,1,Hansa Rostock,Viktoria Cologne,3,3
2019/2020,1,SV Meppen,FSV Zwickau,0,2
2019/2020,1,MSV Duisburg,SG Sonnenhof Grossaspach,4,1
2019/2020,1,1. FC Kaiserslautern,SpVgg Unterhaching,1,1
2019/2020,1,Wurzburger Kickers,Bayern Munich,3,1
2019/2020,1,TSV 1860 Munich,Prussia Munster,1,1
2019/2020,1,KFC Uerdingen,Hallescher FC,1,0
2019/2020,2,FSV Zwickau,1. FC Magdeburg,0,0
2019/2020,2,Bayern Munich,KFC Uerdingen,2,1
2019/2020,2,Eintracht Braunschweig,TSV 1860 Munich,2,1
2019/2020,2,Hallescher FC,Hansa Rostock,1,0
2019/2020,2,FC Ingolstadt,MSV Duisburg,3,2
2019/2020,2,SG Sonnenhof Grossaspach,1. FC Kaiserslautern,1,3
2019/2020,2,SpVgg Unterhaching,Wurzburger Kickers,5,4
2019/2020,2,Prussia Munster,FC Carl Zeiss Jena,2,0
2019/2020,2,Waldhof Mannheim,SV Meppen,0,0
2019/2020,2,Viktoria Cologne,Chemnitzer FC,3,2
2019/2020,3,1. FC Kaiserslautern,FC Ingolstadt,0,0
2019/2020,3,Viktoria Cologne,Hallescher FC,0,2
2019/2020,3,1. FC Magdeburg,Waldhof Mannheim,1,1
2019/2020,3,TSV 1860 Munich,FSV Zwickau,3,0
2019/2020,3,Wurzburger Kickers,SG Sonnenhof Grossaspach,0,3
2019/2020,3,MSV Duisburg,Prussia Munster,2,0
2019/2020,3,Chemnitzer FC,SV Meppen,2,4
2019/2020,3,Hansa Rostock,Bayern Munich,2,1
2019/2020,3,FC Carl Zeiss Jena,Eintracht Braunschweig,0,2
2019/2020,3,KFC Uerdingen,SpVgg Unterhaching,2,2
2019/2020,4,Prussia Munster,1. FC Kaiserslautern,3,2
2019/2020,4,FSV Zwickau,FC Carl Zeiss Jena,2,0
2019/2020,4,Eintracht Braunschweig,MSV Duisburg,0,3
2019/2020,4,SV Meppen,1. FC Magdeburg,1,3
2019/2020,4,Bayern Munich,Viktoria Cologne,2,5
2019/2020,4,SpVgg Unterhaching,Hansa Rostock,1,0
2019/2020,4,SG Sonnenhof Grossaspach,KFC Uerdingen,2,2
2019/2020,4,Waldhof Mannheim,TSV 1860 Munich,4,0
2019/2020,4,FC Ingolstadt,Wurzburger Kickers,3,0
2019/2020,4,Hallescher FC,Chemnitzer FC,3,1
2019/2020,5,Chemnitzer FC,1. FC Magdeburg,0,0
2019/2020,5,Wurzburger Kickers,Prussia Munster,3,2
2019/2020,5,MSV Duisburg,FSV Zwickau,3,1
2019/2020,5,1. FC Kaiserslautern,Eintracht Braunschweig,0,3
2019/2020,5,FC Carl Zeiss Jena,Waldhof Mannheim,1,2
2019/2020,5,Hallescher FC,Bayern Munich,1,2
2019/2020,5,Viktoria Cologne,SpVgg Unterhaching,0,2
2019/2020,5,KFC Uerdingen,FC Ingolstadt,0,3
2019/2020,5,Hansa Rostock,SG Sonnenhof Grossaspach,0,1
2019/2020,5,TSV 1860 Munich,SV Meppen,0,0
2019/2020,6,Prussia Munster,KFC Uerdingen,1,1
2019/2020,6,1. FC Magdeburg,TSV 1860 Munich,5,1
2019/2020,6,SV Meppen,FC Carl Zeiss Jena,3,0
2019/2020,6,FC Ingolstadt,Hansa Rostock,2,2
2019/2020,6,SpVgg Unterhaching,Hallescher FC,0,3
2019/2020,6,FSV Zwickau,1. FC Kaiserslautern,3,5
2019/2020,6,Bayern Munich,Chemnitzer FC,2,2
2019/2020,6,SG Sonnenhof Grossaspach,Viktoria Cologne,0,3
2019/2020,6,Waldhof Mannheim,MSV Duisburg,4,3
2019/2020,6,Eintracht Braunschweig,Wurzburger Kickers,5,2
2019/2020,7,MSV Duisburg,SV Meppen,1,3
2019/2020,7,FC Carl Zeiss Jena,1. FC Magdeburg,1,1
2019/2020,7,KFC Uerdingen,Eintracht Braunschweig,1,2
2019/2020,7,1. FC Kaiserslautern,Waldhof Mannheim,1,1
2019/2020,7,Hansa Rostock,Prussia Munster,1,0
2019/2020,7,Viktoria Cologne,FC Ingolstadt,3,0
2019/2020,7,Hallescher FC,SG Sonnenhof Grossaspach,4,0
2019/2020,7,Bayern Munich,SpVgg Unterhaching,1,2
2019/2020,7,Wurzburger Kickers,FSV Zwickau,0,2
2019/2020,7,Chemnitzer FC,TSV 1860 Munich,0,1
2019/2020,8,TSV 1860 Munich,FC Carl Zeiss Jena,3,1
2019/2020,8,1. FC Magdeburg,MSV Duisburg,1,1
2019/2020,8,Prussia Munster,Viktoria Cologne,2,3
2019/2020,8,SG Sonnenhof Grossaspach,Bayern Munich,2,2
2019/2020,8,FSV Zwickau,KFC Uerdingen,1,2
2019/2020,8,SV Meppen,1. FC Kaiserslautern,6,1
2019/2020,8,Waldhof Mannheim,Wurzburger Kickers,1,2
2019/2020,8,FC Ingolstadt,Hallescher FC,2,3
2019/2020,8,Eintracht Braunschweig,Hansa Rostock,1,2
2019/2020,8,SpVgg Unterhaching,Chemnitzer FC,2,1
2019/2020,9,KFC Uerdingen,Waldhof Mannheim,0,3
2019/2020,9,Bayern Munich,FC Ingolstadt,2,1
2019/2020,9,Hansa Rostock,FSV Zwickau,1,1
2019/2020,9,Viktoria Cologne,Eintracht Braunschweig,0,0
2019/2020,9,SpVgg Unterhaching,SG Sonnenhof Grossaspach,2,0
2019/2020,9,MSV Duisburg,TSV 1860 Munich,2,1
2019/2020,9,1. FC Kaiserslautern,1. FC Magdeburg,1,1
2019/2020,9,Chemnitzer FC,FC Carl Zeiss Jena,3,2
2019/2020,9,Wurzburger Kickers,SV Meppen,3,2
2019/2020,9,Hallescher FC,Prussia Munster,2,2
2019/2020,10,FSV Zwickau,Viktoria Cologne,4,0
2019/2020,10,FC Ingolstadt,SpVgg Unterhaching,0,0
2019/2020,10,Prussia Munster,Bayern Munich,1,4
2019/2020,10,Eintracht Braunschweig,Hallescher FC,1,1
2019/2020,10,SV Meppen,KFC Uerdingen,1,2
2019/2020,10,Waldhof Mannheim,Hansa Rostock,1,1
2019/2020,10,1. FC Magdeburg,Wurzburger Kickers,3,0
2019/2020,10,FC Carl Zeiss Jena,MSV Duisburg,1,2
2019/2020,10,SG Sonnenhof Grossaspach,Chemnitzer FC,2,0
2019/2020,10,TSV 1860 Munich,1. FC Kaiserslautern,3,1
2019/2020,11,Wurzburger Kickers,TSV 1860 Munich,2,1
2019/2020,11,Chemnitzer FC,MSV Duisburg,3,1
2019/2020,11,Hansa Rostock,SV Meppen,2,1
2019/2020,11,Viktoria Cologne,Waldhof Mannheim,2,2
2019/2020,11,Hallescher FC,FSV Zwickau,1,1
2019/2020,11,SpVgg Unterhaching,Prussia Munster,2,2
2019/2020,11,SG Sonnenhof Grossaspach,FC Ingolstadt,1,5
2019/2020,11,1. FC Kaiserslautern,FC Carl Zeiss Jena,3,1
2019/2020,11,KFC Uerdingen,1. FC Magdeburg,0,0
2019/2020,11,Bayern Munich,Eintracht Braunschweig,2,0
2019/2020,12,TSV 1860 Munich,KFC Uerdingen,0,1
2019/2020,12,FSV Zwickau,Bayern Munich,3,0
2019/2020,12,MSV Duisburg,1. FC Kaiserslautern,3,1
2019/2020,12,SV Meppen,Viktoria Cologne,1,1
2019/2020,12,1. FC Magdeburg,Hansa Rostock,0,1
2019/2020,12,Waldhof Mannheim,Hallescher FC,0,4
2019/2020,12,Eintracht Braunschweig,SpVgg Unterhaching,0,0
2019/2020,12,Prussia Munster,SG Sonnenhof Grossaspach,1,1
2019/2020,12,FC Ingolstadt,Chemnitzer FC,1,1
2019/2020,12,FC Carl Zeiss Jena,Wurzburger Kickers,1,1
2019/2020,13,FC Ingolstadt,Prussia Munster,3,2
2019/2020,13,SpVgg Unterhaching,FSV Zwickau,0,0
2019/2020,13,Hallescher FC,SV Meppen,3,3
2019/2020,13,KFC Uerdingen,FC Carl Zeiss Jena,2,0
2019/2020,13,Chemnitzer FC,1. FC Kaiserslautern,3,1
2019/2020,13,SG Sonnenhof Grossaspach,Eintracht Braunschweig,1,3
2019/2020,13,Bayern Munich,Waldhof Mannheim,2,2
2019/2020,13,Hansa Rostock,TSV 1860 Munich,2,1
2019/2020,13,Wurzburger Kickers,MSV Duisburg,0,2
2019/2020,13,Viktoria Cologne,1. FC Magdeburg,1,1
2019/2020,14,Eintracht Braunschweig,FC Ingolstadt,0,3
2019/2020,14,FSV Zwickau,SG Sonnenhof Grossaspach,0,1
2019/2020,14,Prussia Munster,Chemnitzer FC,3,3
2019/2020,14,1. FC Kaiserslautern,Wurzburger Kickers,2,3
2019/2020,14,TSV 1860 Munich,Viktoria Cologne,4,2
2019/2020,14,1. FC Magdeburg,Hallescher FC,1,0
2019/2020,14,Waldhof Mannheim,SpVgg Unterhaching,0,3
2019/2020,14,SV Meppen,Bayern Munich,5,3
2019/2020,14,FC Carl Zeiss Jena,Hansa Rostock,3,1
2019/2020,14,MSV Duisburg,KFC Uerdingen,2,0
2019/2020,15,Prussia Munster,Eintracht Braunschweig,1,1
2019/2020,15,Chemnitzer FC,Wurzburger Kickers,0,0
2019/2020,15,Bayern Munich,1. FC Magdeburg,2,1
2019/2020,15,Hansa Rostock,MSV Duisburg,1,2
2019/2020,15,SpVgg Unterhaching,SV Meppen,0,0
2019/2020,15,SG Sonnenhof Grossaspach,Waldhof Mannheim,0,3
2019/2020,15,FC Ingolstadt,FSV Zwickau,4,2
2019/2020,15,KFC Uerdingen,1. FC Kaiserslautern,0,3
2019/2020,15,Viktoria Cologne,FC Carl Zeiss Jena,2,2
2019/2020,15,Hallescher FC,TSV 1860 Munich,0,1
2019/2020,16,1. FC Kaiserslautern,Hansa Rostock,2,0
2019/2020,16,Waldhof Mannheim,FC Ingolstadt,0,0
2019/2020,16,FC Carl Zeiss Jena,Hallescher FC,0,3
2019/2020,16,FSV Zwickau,Prussia Munster,4,2
2019/2020,16,Eintracht Braunschweig,Chemnitzer FC,2,1
2019/2020,16,Wurzburger Kickers,KFC Uerdingen,1,2
2019/2020,16,1. FC Magdeburg,SpVgg Unterhaching,3,0
2019/2020,16,SV Meppen,SG Sonnenhof Grossaspach,2,1
2019/2020,16,TSV 1860 Munich,Bayern Munich,1,1
2019/2020,16,MSV Duisburg,Viktoria Cologne,2,1
2019/2020,17,Viktoria Cologne,1. FC Kaiserslautern,2,4
2019/2020,17,SG Sonnenhof Grossaspach,1. FC Magdeburg,1,2
2019/2020,17,Hallescher FC,MSV Duisburg,1,0
2019/2020,17,Bayern Munich,FC Carl Zeiss Jena,2,3
2019/2020,17,Hansa Rostock,Wurzburger Kickers,1,0
2019/2020,17,FC Ingolstadt,SV Meppen,1,1
2019/2020,17,SpVgg Unterhaching,TSV 1860 Munich,2,3
2019/2020,17,Eintracht Braunschweig,FSV Zwickau,3,1
2019/2020,17,Prussia Munster,Waldhof Mannheim,1,3
2019/2020,17,Chemnitzer FC,KFC Uerdingen,1,1
2019/2020,18,Chemnitzer FC,FSV Zwickau,2,2
2019/2020,18,MSV Duisburg,Bayern Munich,3,2
2019/2020,18,KFC Uerdingen,Hansa Rostock,4,1
2019/2020,18,Waldhof Mannheim,Eintracht Braunschweig,0,0
2019/2020,18,1. FC Magdeburg,FC Ingolstadt,0,2
2019/2020,18,TSV 1860 Munich,SG Sonnenhof Grossaspach,1,1
2019/2020,18,FC Carl Zeiss Jena,SpVgg Unterhaching,0,3
2019/2020,18,1. FC Kaiserslautern,Hallescher FC,1,0
